country,subnational1,threshold,area_ha,extent_2000_ha,extent_2010_ha,gain_2000-2020_ha,tc_loss_ha_2001,tc_loss_ha_2002,tc_loss_ha_2003,tc_loss_ha_2004,tc_loss_ha_2005,tc_loss_ha_2006,tc_loss_ha_2007,tc_loss_ha_2008,tc_loss_ha_2009,tc_loss_ha_2010,tc_loss_ha_2011,tc_loss_ha_2012,tc_loss_ha_2013,tc_loss_ha_2014,tc_loss_ha_2015,tc_loss_ha_2016,tc_loss_ha_2017,tc_loss_ha_2018,tc_loss_ha_2019,tc_loss_ha_2020,tc_loss_ha_2021,tc_loss_ha_2022,tc_loss_ha_2023,subnational2,tree_cover_loss_total,loss_gain_ratio,loss_extent_ratio,gain_extent_ratio,GDI,GDI_Category
0,1,75.0,775702.0,20885.0,14902.0,30180.0,3.0,3.0,5.0,6.0,8.0,6.0,5.0,8.0,25.0,13.0,32.0,14.0,5.0,6.0,15.0,7.0,6.0,9.0,11.0,7.0,6.0,6.0,16.0,645,222.0,0.007388754514429608,0.010677008522455234,1.4450349516422485,-1.4343579431197933,Acceptable
0,1,0.0,1514967.0,1514967.0,1514967.0,8192.0,59.0,17.0,11.0,20.0,2.0,16.0,23.0,15.0,19.0,0.0,16.0,20.0,104.0,44.0,7.0,8.0,1.0,38.0,12.0,24.0,10.0,19.0,471.0,653,956.0,0.11680703039179788,0.0006316965110814221,0.005408035021201768,-0.004776338510120346,Acceptable
0,1,10.0,1514967.0,151006.0,142230.0,8192.0,53.0,13.0,10.0,16.0,2.0,13.0,18.0,9.0,13.0,0.0,7.0,7.0,8.0,12.0,1.0,5.0,0.0,10.0,5.0,3.0,1.0,2.0,9.0,653,217.0,0.026608080068351032,0.0014436416854847788,0.054255762977875197,-0.05281212129239042,Acceptable
0,1,15.0,1514967.0,119853.0,106992.0,8192.0,52.0,13.0,9.0,16.0,2.0,13.0,18.0,8.0,12.0,0.0,6.0,6.0,4.0,10.0,0.0,5.0,0.0,8.0,5.0,3.0,1.0,2.0,4.0,653,197.0,0.024166971805199562,0.0016520099454336108,0.06835816910574533,-0.06670615916031171,Acceptable
0,1,20.0,1514967.0,106841.0,103875.0,8192.0,52.0,13.0,9.0,15.0,2.0,13.0,17.0,8.0,12.0,0.0,6.0,6.0,3.0,9.0,0.0,5.0,0.0,7.0,5.0,3.0,1.0,2.0,3.0,653,191.0,0.023434639326254118,0.0017970461054641433,0.07668332678160274,-0.0748862806761386,Acceptable
0,1,25.0,1514967.0,88887.0,97976.0,8192.0,48.0,12.0,9.0,14.0,2.0,11.0,16.0,6.0,11.0,0.0,5.0,4.0,2.0,8.0,0.0,4.0,0.0,6.0,5.0,3.0,1.0,2.0,2.0,653,171.0,0.020993531063102647,0.0019350193501935019,0.09217217172171721,-0.09023715237152372,Acceptable
0,1,30.0,1514967.0,69611.0,78628.0,8192.0,47.0,12.0,9.0,14.0,2.0,11.0,16.0,6.0,11.0,0.0,5.0,4.0,1.0,6.0,0.0,2.0,0.0,5.0,4.0,3.0,1.0,2.0,1.0,653,162.0,0.019895032344684486,0.0023415503074182614,0.11769522496121358,-0.11535367465379533,Acceptable
0,1,50.0,1514967.0,30412.0,23899.0,8192.0,36.0,9.0,8.0,12.0,2.0,9.0,13.0,4.0,8.0,0.0,4.0,2.0,0.0,2.0,0.0,1.0,0.0,1.0,2.0,2.0,1.0,1.0,1.0,653,118.0,0.014524594165751251,0.003912800447177194,0.2693913786867458,-0.2654785782395686,Acceptable
0,1,75.0,1514967.0,3204.0,5020.0,8192.0,21.0,5.0,7.0,8.0,2.0,5.0,9.0,3.0,4.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,653,68.0,0.008421823507872574,0.021528861154446178,2.5563182527301094,-2.534789391575663,Acceptable
0,2,0.0,651942.0,651942.0,651942.0,3631.0,136.0,71.0,96.0,260.0,190.0,218.0,122.0,163.0,322.0,126.0,145.0,197.0,146.0,331.0,148.0,340.0,444.0,246.0,378.0,414.0,500.0,612.0,501.0,25,6106.0,1.681442731277533,0.009367383344862971,0.005571039185941103,0.003796344158921869,Concerning
0,2,10.0,651942.0,411407.0,388641.0,3631.0,117.0,66.0,89.0,250.0,178.0,200.0,107.0,148.0,300.0,117.0,127.0,177.0,118.0,246.0,112.0,249.0,315.0,160.0,250.0,245.0,371.0,417.0,346.0,25,4705.0,1.295704845814978,0.011438766382763582,0.008828219188737215,0.002610547194026368,Concerning
0,2,15.0,651942.0,405334.0,380686.0,3631.0,115.0,66.0,89.0,249.0,177.0,198.0,106.0,147.0,299.0,116.0,126.0,176.0,116.0,238.0,109.0,243.0,306.0,153.0,240.0,236.0,360.0,403.0,335.0,25,4603.0,1.2676211453744493,0.011358505927196023,0.00896048947167158,0.0023980164555244426,Concerning
0,2,20.0,651942.0,403813.0,379849.0,3631.0,115.0,66.0,88.0,248.0,177.0,197.0,106.0,147.0,298.0,116.0,126.0,175.0,115.0,236.0,109.0,240.0,302.0,151.0,237.0,233.0,355.0,399.0,332.0,25,4568.0,1.2579845814977975,0.011314615144596274,0.008994239922340483,0.002320375222255791,Concerning
0,2,25.0,651942.0,403297.0,372236.0,3631.0,115.0,66.0,88.0,247.0,177.0,195.0,105.0,146.0,297.0,115.0,125.0,175.0,115.0,234.0,108.0,239.0,301.0,149.0,235.0,231.0,352.0,396.0,330.0,25,4541.0,1.2505506607929515,0.011262143625805236,0.009005747610947737,0.0022563960148574997,Concerning
0,2,30.0,651942.0,398495.0,369756.0,3631.0,114.0,65.0,87.0,245.0,176.0,194.0,104.0,145.0,295.0,114.0,124.0,174.0,113.0,231.0,107.0,236.0,294.0,144.0,230.0,227.0,346.0,387.0,324.0,25,4476.0,1.2326541850220265,0.011234742632297439,0.009114269653898659,0.0021204729783987795,Concerning
0,2,50.0,651942.0,353533.0,287021.0,3631.0,106.0,63.0,83.0,233.0,166.0,176.0,97.0,136.0,277.0,105.0,118.0,166.0,109.0,218.0,103.0,222.0,269.0,128.0,208.0,204.0,322.0,356.0,294.0,25,4159.0,1.145374449339207,0.011766902193282682,0.010273410761058342,0.0014934914322243405,Concerning
0,2,75.0,651942.0,266232.0,217535.0,3631.0,84.0,55.0,72.0,198.0,135.0,135.0,80.0,116.0,229.0,83.0,99.0,146.0,87.0,167.0,83.0,176.0,205.0,88.0,147.0,149.0,238.0,246.0,214.0,25,3232.0,0.8901431718061674,0.012143498364214805,0.013642185604339056,-0.0014986872401242521,Acceptable
0,2,0.0,503616.0,503616.0,503616.0,4329.0,612.0,421.0,582.0,835.0,635.0,918.0,892.0,1235.0,1184.0,614.0,2278.0,1280.0,911.0,1251.0,1024.0,1585.0,1778.0,975.0,1102.0,1464.0,1760.0,1268.0,1131.0,114,25735.0,5.94364896073903,0.051102325775341184,0.008597803489556547,0.042504522285784635,Concerning
0,2,10.0,503616.0,444121.0,439011.0,4329.0,603.0,416.0,576.0,824.0,628.0,911.0,885.0,1228.0,1181.0,610.0,2266.0,1257.0,876.0,1190.0,981.0,1508.0,1704.0,938.0,1028.0,1354.0,1599.0,1161.0,1058.0,114,24782.0,5.723556581986143,0.05580223452114509,0.009749573315440352,0.04605266120570474,Concerning
0,2,15.0,503616.0,441625.0,435584.0,4329.0,601.0,414.0,575.0,819.0,626.0,908.0,883.0,1225.0,1180.0,609.0,2262.0,1253.0,873.0,1184.0,975.0,1501.0,1695.0,933.0,1021.0,1345.0,1583.0,1152.0,1053.0,114,24670.0,5.697690531177829,0.05586401162975006,0.009804676355105905,0.046059335274644155,Concerning
0,2,20.0,503616.0,440820.0,434995.0,4329.0,600.0,414.0,574.0,816.0,626.0,908.0,882.0,1224.0,1180.0,608.0,2260.0,1251.0,871.0,1181.0,972.0,1496.0,1692.0,931.0,1018.0,1342.0,1578.0,1148.0,1050.0,114,24622.0,5.686605080831408,0.05585713929236583,0.009822581047636116,0.04603455824472972,Concerning
0,2,25.0,503616.0,440112.0,432970.0,4329.0,598.0,414.0,573.0,814.0,625.0,907.0,881.0,1223.0,1180.0,608.0,2259.0,1249.0,868.0,1179.0,971.0,1493.0,1690.0,929.0,1016.0,1338.0,1574.0,1145.0,1047.0,114,24581.0,5.677136258660508,0.05585383753717795,0.00983838241542513,0.04601545512175282,Concerning
0,2,30.0,503616.0,438332.0,431075.0,4329.0,595.0,413.0,572.0,811.0,624.0,906.0,880.0,1221.0,1180.0,607.0,2256.0,1245.0,866.0,1175.0,968.0,1488.0,1685.0,926.0,1011.0,1334.0,1567.0,1139.0,1044.0,114,24513.0,5.661431870669746,0.05592551781408199,0.00987833450823917,0.046047183305842815,Concerning
0,2,50.0,503616.0,427862.0,414008.0,4329.0,582.0,406.0,558.0,783.0,611.0,889.0,867.0,1199.0,1172.0,598.0,2207.0,1219.0,853.0,1149.0,948.0,1449.0,1655.0,910.0,982.0,1303.0,1522.0,1107.0,1023.0,114,23992.0,5.541108545034642,0.056076360891219854,0.010120061795481264,0.04595629909573859,Concerning
0,2,75.0,503616.0,404608.0,382721.0,4329.0,515.0,371.0,484.0,668.0,555.0,817.0,808.0,1090.0,1118.0,538.0,1947.0,1079.0,788.0,1033.0,861.0,1302.0,1508.0,817.0,874.0,1165.0,1352.0,996.0,934.0,114,21620.0,4.993302540415704,0.05343677476279569,0.010701689779515532,0.04273508498328015,Concerning
0,2,0.0,751403.0,751403.0,751403.0,9554.0,54.0,55.0,45.0,48.0,46.0,62.0,115.0,75.0,73.0,33.0,93.0,64.0,38.0,102.0,55.0,45.0,158.0,116.0,149.0,115.0,101.0,165.0,112.0,162,1919.0,0.20094191522762953,0.00255521663446029,0.012716195282431288,-0.010160978647970999,Acceptable
0,2,10.0,751403.0,405289.0,396910.0,9554.0,33.0,50.0,32.0,35.0,26.0,31.0,44.0,41.0,46.0,21.0,63.0,54.0,23.0,49.0,29.0,34.0,94.0,93.0,88.0,74.0,75.0,134.0,84.0,162,1253.0,0.13124018838304552,0.0030940807816625133,0.023575711219127046,-0.02048163043746453,Acceptable
0,2,15.0,751403.0,397361.0,387878.0,9554.0,32.0,49.0,31.0,34.0,26.0,31.0,43.0,41.0,45.0,20.0,62.0,53.0,21.0,46.0,28.0,33.0,88.0,91.0,85.0,72.0,73.0,132.0,83.0,162,1219.0,0.12768184196755625,0.003070248287455771,0.02404608392347532,-0.020975835636019548,Acceptable
0,2,20.0,751403.0,396109.0,386798.0,9554.0,31.0,49.0,31.0,33.0,26.0,31.0,42.0,40.0,44.0,20.0,62.0,52.0,21.0,46.0,27.0,33.0,88.0,91.0,84.0,71.0,73.0,131.0,83.0,162,1209.0,0.12663526949241236,0.0030547070258261596,0.024122087298982606,-0.021067380273156446,Acceptable
0,2,25.0,751403.0,395751.0,377384.0,9554.0,31.0,49.0,31.0,33.0,26.0,30.0,42.0,40.0,44.0,20.0,62.0,52.0,21.0,46.0,27.0,32.0,87.0,91.0,84.0,71.0,73.0,131.0,82.0,162,1205.0,0.1262166405023548,0.003047362995006974,0.02414390830621197,-0.021096545311204997,Acceptable
0,2,30.0,751403.0,391182.0,373790.0,9554.0,31.0,48.0,30.0,33.0,26.0,30.0,42.0,40.0,44.0,20.0,62.0,51.0,20.0,45.0,26.0,32.0,86.0,90.0,83.0,70.0,72.0,128.0,81.0,162,1190.0,0.12464678178963894,0.0030446108343153973,0.024425908078827555,-0.021381297244512158,Acceptable
0,2,50.0,751403.0,350561.0,295465.0,9554.0,21.0,43.0,27.0,27.0,17.0,20.0,25.0,31.0,30.0,15.0,44.0,45.0,19.0,41.0,22.0,28.0,73.0,87.0,75.0,65.0,68.0,122.0,78.0,162,1023.0,0.10716902145473574,0.0029210239558195125,0.027256234275249456,-0.024335210319429944,Acceptable
0,2,75.0,751403.0,266919.0,230128.0,9554.0,10.0,26.0,20.0,15.0,8.0,12.0,14.0,20.0,21.0,7.0,21.0,36.0,14.0,26.0,11.0,17.0,50.0,69.0,54.0,51.0,53.0,93.0,60.0,162,708.0,0.07420198848770278,0.0026562265847444927,0.03579724261951146,-0.03314101603476697,Acceptable
0,2,0.0,409167.0,409167.0,409167.0,393.0,421.0,166.0,249.0,733.0,195.0,408.0,938.0,451.0,665.0,167.0,188.0,1112.0,775.0,1183.0,1282.0,1793.0,2025.0,1681.0,861.0,1144.0,937.0,928.0,791.0,175,19093.0,48.46192893401015,0.04666542838149611,0.0009629296523677316,0.04570249872912838,Concerning
0,2,10.0,409167.0,393463.0,390111.0,393.0,416.0,165.0,246.0,724.0,193.0,403.0,932.0,445.0,660.0,166.0,177.0,1071.0,688.0,1032.0,1096.0,1504.0,1688.0,1419.0,736.0,980.0,805.0,794.0,698.0,175,17038.0,43.246192893401016,0.04330510542260537,0.0010013622593172437,0.04230374316328813,Concerning
0,2,15.0,409167.0,391729.0,388685.0,393.0,415.0,164.0,245.0,720.0,192.0,402.0,929.0,444.0,659.0,166.0,177.0,1064.0,667.0,1002.0,1061.0,1465.0,1639.0,1381.0,714.0,955.0,782.0,770.0,683.0,175,16696.0,42.378172588832484,0.04262374594746381,0.001005794807648125,0.04161795113981569,Concerning
0,2,20.0,409167.0,391199.0,388226.0,393.0,414.0,164.0,245.0,718.0,192.0,401.0,927.0,443.0,657.0,165.0,177.0,1062.0,662.0,994.0,1048.0,1453.0,1625.0,1371.0,709.0,948.0,775.0,765.0,679.0,175,16594.0,42.119289340101524,0.04242075664621677,0.001007157464212679,0.04141359918200409,Concerning
0,2,25.0,409167.0,390795.0,386919.0,393.0,414.0,164.0,244.0,716.0,192.0,401.0,926.0,443.0,657.0,165.0,176.0,1060.0,659.0,987.0,1040.0,1443.0,1614.0,1362.0,705.0,942.0,769.0,760.0,677.0,175,16516.0,41.921319796954315,0.042265018065691565,0.0010081986509585565,0.041256819414733005,Concerning
0,2,30.0,409167.0,390145.0,385591.0,393.0,413.0,164.0,244.0,714.0,192.0,399.0,926.0,442.0,655.0,165.0,176.0,1057.0,654.0,980.0,1030.0,1430.0,1597.0,1350.0,698.0,934.0,762.0,753.0,671.0,175,16406.0,41.642131979695435,0.04205348766871889,0.001009878353231867,0.04104360931548702,Concerning
0,2,50.0,409167.0,383974.0,374174.0,393.0,406.0,161.0,237.0,694.0,188.0,389.0,911.0,436.0,647.0,162.0,171.0,1022.0,615.0,911.0,948.0,1339.0,1479.0,1257.0,647.0,869.0,709.0,703.0,628.0,175,15529.0,39.41624365482234,0.04044534149358682,0.001026108470603555,0.039419233022983266,Concerning
0,2,75.0,409167.0,354588.0,327075.0,393.0,352.0,139.0,207.0,604.0,171.0,340.0,836.0,392.0,601.0,146.0,156.0,854.0,433.0,643.0,624.0,972.0,1060.0,885.0,445.0,622.0,506.0,490.0,468.0,175,11946.0,30.32233502538071,0.03369252853303402,0.0011111455798121204,0.032581382953221896,Concerning
0,2,0.0,361698.0,361698.0,361698.0,4373.0,693.0,612.0,691.0,1348.0,966.0,948.0,642.0,1129.0,351.0,461.0,587.0,874.0,592.0,740.0,784.0,1620.0,1458.0,1159.0,941.0,763.0,998.0,1301.0,1052.0,178,20710.0,4.735025148605396,0.057260318662755494,0.012092928097672375,0.04516739056508312,Concerning
0,2,10.0,361698.0,298437.0,298766.0,4373.0,688.0,609.0,688.0,1338.0,966.0,945.0,640.0,1127.0,350.0,461.0,585.0,816.0,500.0,627.0,693.0,1434.0,1236.0,725.0,764.0,647.0,799.0,1120.0,885.0,178,18643.0,4.262459990855053,0.062471937219791045,0.014656310523458808,0.047815626696332235,Concerning
0,2,15.0,361698.0,295068.0,293573.0,4373.0,684.0,606.0,685.0,1330.0,965.0,943.0,639.0,1126.0,350.0,460.0,584.0,813.0,495.0,621.0,685.0,1412.0,1222.0,699.0,737.0,632.0,781.0,1099.0,860.0,178,18428.0,4.213305898491083,0.062456577952953375,0.014823651417126164,0.047632926535827215,Concerning
0,2,20.0,361698.0,293816.0,292735.0,4373.0,682.0,604.0,684.0,1329.0,965.0,943.0,638.0,1125.0,350.0,460.0,584.0,811.0,492.0,614.0,680.0,1404.0,1215.0,681.0,714.0,619.0,770.0,1082.0,849.0,178,18295.0,4.182898948331047,0.06227005244761195,0.014886817304648811,0.04738323514296314,Concerning
0,2,25.0,361698.0,292437.0,290805.0,4373.0,680.0,602.0,682.0,1324.0,964.0,941.0,638.0,1124.0,349.0,460.0,583.0,809.0,488.0,609.0,676.0,1395.0,1207.0,672.0,702.0,610.0,763.0,1070.0,840.0,178,18188.0,4.158436213991769,0.06219779919162352,0.014957016529999522,0.047240782661624,Concerning
0,2,30.0,361698.0,290410.0,288417.0,4373.0,679.0,602.0,680.0,1322.0,964.0,941.0,637.0,1124.0,349.0,460.0,583.0,808.0,483.0,604.0,669.0,1379.0,1195.0,653.0,686.0,600.0,752.0,1055.0,825.0,178,18050.0,4.126886145404664,0.06215673648725427,0.015061412963007599,0.04709532352424667,Concerning
0,2,50.0,361698.0,282910.0,276983.0,4373.0,645.0,584.0,666.0,1295.0,958.0,930.0,627.0,1112.0,346.0,456.0,578.0,791.0,454.0,565.0,621.0,1275.0,1095.0,581.0,624.0,542.0,683.0,978.0,745.0,178,17151.0,3.92135345221765,0.060626840243044634,0.015460692585300678,0.04516614765774395,Concerning
0,2,75.0,361698.0,263187.0,247962.0,4373.0,601.0,548.0,642.0,1210.0,930.0,881.0,583.0,1065.0,327.0,436.0,546.0,738.0,361.0,441.0,484.0,976.0,830.0,431.0,502.0,407.0,546.0,766.0,581.0,178,14832.0,3.391175125743027,0.0563589525358299,0.016619298752222747,0.03973965378360716,Concerning
0,2,0.0,572190.0,572190.0,572190.0,3663.0,221.0,154.0,196.0,131.0,79.0,214.0,260.0,170.0,208.0,67.0,27.0,282.0,378.0,444.0,411.0,731.0,887.0,681.0,393.0,571.0,586.0,697.0,428.0,344,8216.0,2.242631004366812,0.014360589383614912,0.006403456188580387,0.007957133195034525,Concerning
0,2,10.0,572190.0,453123.0,439111.0,3663.0,216.0,150.0,193.0,129.0,78.0,210.0,255.0,164.0,203.0,65.0,27.0,265.0,318.0,367.0,343.0,612.0,741.0,564.0,323.0,488.0,477.0,620.0,372.0,344,7180.0,1.9598799126637554,0.01584775911229597,0.008086086810674341,0.007761672301621631,Concerning
0,2,15.0,572190.0,449061.0,434915.0,3663.0,214.0,148.0,192.0,127.0,78.0,209.0,254.0,163.0,202.0,65.0,27.0,264.0,313.0,361.0,334.0,598.0,722.0,552.0,317.0,480.0,467.0,611.0,366.0,344,7064.0,1.9282205240174672,0.01573279413533098,0.008159229683206327,0.007573564452124651,Concerning
0,2,20.0,572190.0,448212.0,434163.0,3663.0,213.0,147.0,192.0,127.0,78.0,208.0,253.0,163.0,201.0,65.0,27.0,261.0,308.0,355.0,329.0,591.0,715.0,547.0,313.0,475.0,462.0,608.0,362.0,344,7000.0,1.9107532751091703,0.015619805761992624,0.008174684803876729,0.007445120958115896,Concerning
0,2,25.0,572190.0,447968.0,427864.0,3663.0,212.0,147.0,192.0,127.0,78.0,208.0,253.0,162.0,201.0,65.0,27.0,261.0,305.0,354.0,328.0,590.0,712.0,545.0,312.0,473.0,459.0,607.0,361.0,344,6979.0,1.9050218340611353,0.015581435322533478,0.008179137395668003,0.007402297926865475,Concerning
0,2,30.0,572190.0,445717.0,424968.0,3663.0,212.0,146.0,191.0,126.0,78.0,208.0,253.0,161.0,200.0,64.0,27.0,260.0,303.0,352.0,326.0,585.0,708.0,540.0,310.0,470.0,457.0,604.0,360.0,344,6941.0,1.894650655021834,0.015574870209414922,0.008220444316810181,0.007354425892604741,Concerning
0,2,50.0,572190.0,424953.0,381524.0,3663.0,209.0,142.0,185.0,123.0,77.0,203.0,249.0,156.0,197.0,62.0,26.0,246.0,288.0,335.0,304.0,560.0,671.0,519.0,297.0,454.0,438.0,589.0,348.0,344,6678.0,1.8228711790393013,0.015716995251250723,0.008622109687166141,0.007094885564084583,Concerning
0,2,75.0,572190.0,357685.0,306684.0,3663.0,186.0,124.0,164.0,109.0,70.0,181.0,224.0,137.0,179.0,57.0,24.0,213.0,224.0,240.0,226.0,433.0,510.0,403.0,231.0,366.0,341.0,502.0,291.0,344,5435.0,1.4836244541484715,0.015197687357067372,0.010243621500422158,0.004954065856645214,Concerning
0,2,0.0,344025.0,344025.0,344025.0,7236.0,564.0,411.0,608.0,2295.0,436.0,707.0,1057.0,764.0,1308.0,764.0,3051.0,3768.0,817.0,1378.0,1277.0,2304.0,2469.0,1309.0,1155.0,2198.0,3302.0,2222.0,1756.0,357,35920.0,4.963520795909908,0.10441361990082144,0.021036200752268724,0.08337741914855272,Concerning
0,2,10.0,344025.0,278286.0,276711.0,7236.0,556.0,406.0,601.0,2239.0,430.0,701.0,1044.0,758.0,1298.0,759.0,3028.0,3621.0,758.0,1309.0,1218.0,2121.0,2191.0,1193.0,979.0,1856.0,2954.0,2007.0,1542.0,357,33569.0,4.638662429183364,0.1206308595083493,0.026005526668511286,0.09462533283983801,Concerning
0,2,15.0,344025.0,275387.0,271662.0,7236.0,550.0,404.0,598.0,2191.0,424.0,697.0,1035.0,756.0,1295.0,755.0,3017.0,3586.0,755.0,1305.0,1215.0,2112.0,2181.0,1187.0,958.0,1842.0,2936.0,1996.0,1532.0,357,33327.0,4.605223158767445,0.12102197626621349,0.026279285952910077,0.09474269031330342,Concerning
0,2,20.0,344025.0,274296.0,270962.0,7236.0,549.0,404.0,598.0,2178.0,423.0,696.0,1032.0,755.0,1294.0,754.0,3015.0,3578.0,753.0,1302.0,1213.0,2105.0,2173.0,1184.0,951.0,1833.0,2926.0,1989.0,1527.0,357,33232.0,4.592096172447147,0.12115699406118186,0.02638381024947411,0.09477318381170775,Concerning
0,2,25.0,344025.0,273247.0,268776.0,7236.0,546.0,403.0,596.0,2147.0,420.0,694.0,1030.0,754.0,1292.0,752.0,3009.0,3562.0,751.0,1300.0,1211.0,2100.0,2166.0,1181.0,946.0,1826.0,2918.0,1983.0,1522.0,357,33109.0,4.575100179632444,0.12117197564117578,0.02648509778662607,0.09468687785454971,Concerning
0,2,30.0,344025.0,271516.0,266067.0,7236.0,544.0,403.0,595.0,2131.0,419.0,693.0,1028.0,753.0,1291.0,751.0,3005.0,3551.0,748.0,1297.0,1208.0,2091.0,2160.0,1175.0,935.0,1814.0,2904.0,1976.0,1516.0,357,32988.0,4.558380544424486,0.12149883801014301,0.02665394800325578,0.09484489000688723,Concerning
0,2,50.0,344025.0,260804.0,249113.0,7236.0,528.0,390.0,583.0,1990.0,399.0,671.0,998.0,740.0,1272.0,736.0,2957.0,3441.0,733.0,1270.0,1190.0,2035.0,2109.0,1141.0,892.0,1747.0,2819.0,1917.0,1463.0,357,32021.0,4.424761641564184,0.12278138839362743,0.027748701136864708,0.09503268725676271,Concerning
0,2,75.0,344025.0,237200.0,218420.0,7236.0,475.0,361.0,535.0,1741.0,357.0,610.0,928.0,697.0,1210.0,684.0,2785.0,3162.0,685.0,1195.0,1123.0,1896.0,1996.0,1068.0,798.0,1604.0,2618.0,1785.0,1347.0,357,29660.0,4.098521486803924,0.12504584719288706,0.03050998941825709,0.09453585777462996,Concerning
0,2,0.0,93352.0,93352.0,93352.0,1222.0,787.0,528.0,373.0,877.0,731.0,511.0,370.0,428.0,287.0,171.0,756.0,636.0,1555.0,2813.0,2697.0,2933.0,3689.0,1734.0,1744.0,1918.0,1310.0,1432.0,959.0,358,29239.0,23.90842191332788,0.3132197144173192,0.013100810900560238,0.30011890351675896,Concerning
0,2,10.0,93352.0,80106.0,80228.0,1222.0,782.0,521.0,371.0,871.0,727.0,508.0,368.0,424.0,284.0,169.0,517.0,423.0,1187.0,1898.0,1866.0,2004.0,2548.0,1096.0,1014.0,1012.0,930.0,1094.0,761.0,358,21375.0,17.478331970564188,0.2668430973572846,0.015267080280125333,0.2515760170771593,Concerning
0,2,15.0,93352.0,79513.0,78819.0,1222.0,780.0,518.0,370.0,868.0,726.0,506.0,366.0,422.0,284.0,168.0,504.0,413.0,1171.0,1866.0,1841.0,1976.0,2516.0,1077.0,996.0,993.0,916.0,1082.0,750.0,358,21109.0,17.260834014717908,0.26548783861961417,0.015380939205674472,0.2501068994139397,Concerning
0,2,20.0,93352.0,79144.0,78466.0,1222.0,779.0,517.0,369.0,867.0,725.0,505.0,365.0,421.0,284.0,168.0,485.0,405.0,1160.0,1847.0,1826.0,1957.0,2487.0,1062.0,983.0,981.0,906.0,1071.0,744.0,358,20914.0,17.101390024529845,0.26426179796575905,0.015452650199001832,0.24880914776675722,Concerning
0,2,25.0,93352.0,78807.0,77157.0,1222.0,778.0,517.0,369.0,866.0,724.0,505.0,365.0,421.0,283.0,167.0,477.0,398.0,1149.0,1824.0,1809.0,1938.0,2458.0,1050.0,967.0,964.0,896.0,1062.0,736.0,358,20723.0,16.945216680294358,0.2629682265759821,0.015518729063039286,0.24744949751294285,Concerning
0,2,30.0,93352.0,78346.0,76441.0,1222.0,778.0,516.0,368.0,862.0,723.0,504.0,363.0,420.0,283.0,167.0,471.0,393.0,1137.0,1804.0,1788.0,1918.0,2434.0,1036.0,952.0,948.0,888.0,1051.0,730.0,358,20534.0,16.79067865903516,0.26210320752549554,0.015610042503222841,0.2464931650222727,Concerning
0,2,50.0,93352.0,74487.0,71552.0,1222.0,769.0,512.0,366.0,850.0,714.0,499.0,356.0,412.0,278.0,164.0,409.0,351.0,1027.0,1543.0,1547.0,1675.0,2112.0,863.0,777.0,792.0,794.0,948.0,666.0,358,18424.0,15.065412919051512,0.24735527870260982,0.016418752013747182,0.23093652668886264,Concerning
0,2,75.0,93352.0,63632.0,57999.0,1222.0,717.0,467.0,348.0,748.0,645.0,451.0,314.0,367.0,248.0,148.0,350.0,271.0,763.0,1070.0,1110.0,1221.0,1449.0,549.0,478.0,529.0,559.0,716.0,511.0,358,14029.0,11.471790678659035,0.22048308267722722,0.01921958732104411,0.20126349535618313,Concerning
0,2,0.0,556430.0,556430.0,556430.0,5851.0,395.0,486.0,617.0,1566.0,676.0,1055.0,833.0,830.0,994.0,325.0,897.0,2186.0,428.0,464.0,663.0,1435.0,1469.0,559.0,803.0,941.0,1112.0,1222.0,878.0,360,20834.0,3.5603212576896786,0.0374439957514948,0.010517027268430408,0.026926968483064386,Concerning
0,2,10.0,556430.0,425839.0,411341.0,5851.0,384.0,480.0,610.0,1546.0,668.0,1040.0,816.0,820.0,980.0,319.0,885.0,2085.0,292.0,382.0,563.0,987.0,1137.0,461.0,661.0,780.0,869.0,850.0,665.0,360,18280.0,3.123889268626111,0.04292926920909262,0.013742250610557956,0.02918701859853466,Concerning
0,2,15.0,556430.0,420880.0,404579.0,5851.0,382.0,478.0,608.0,1538.0,665.0,1037.0,815.0,817.0,978.0,318.0,882.0,2068.0,288.0,377.0,556.0,969.0,1120.0,454.0,649.0,769.0,850.0,833.0,652.0,360,18103.0,3.093643198906357,0.043014533799339956,0.01390416768635315,0.029110366112986806,Concerning
0,2,20.0,556430.0,419255.0,403548.0,5851.0,381.0,478.0,608.0,1534.0,664.0,1036.0,814.0,816.0,977.0,318.0,880.0,2063.0,286.0,374.0,552.0,963.0,1110.0,451.0,645.0,762.0,842.0,825.0,646.0,360,18025.0,3.0803144224196854,0.04299521056347434,0.013958059037914783,0.029037151525559562,Concerning
0,2,25.0,556430.0,418349.0,398964.0,5851.0,379.0,476.0,606.0,1528.0,661.0,1034.0,812.0,815.0,977.0,317.0,878.0,2055.0,284.0,372.0,549.0,954.0,1103.0,449.0,640.0,758.0,837.0,816.0,641.0,360,17941.0,3.0659603554340396,0.042887534361180826,0.01398828731923031,0.02889924704195052,Concerning
